university,model,origin_last_year,year,forecast
University of Nottingham,linear,2025,2027,64.66607142857129
University of Nottingham,linear,2025,2028,65.71785714285716
University of Oslo,linear,2025,2026,67.60955011838996
University of Oslo,linear,2025,2027,69.21850828729248
University of Oslo,linear,2025,2028,70.82746645619545
University of Otago,naive,2025,2026,50.2
University of Otago,naive,2025,2027,50.2
University of Otago,naive,2025,2028,50.2
University of Ottawa,naive,2025,2026,59.2
University of Ottawa,naive,2025,2027,59.2
University of Ottawa,naive,2025,2028,59.2
University of Oulu,linear,2025,2026,62.53333333333376
University of Oulu,linear,2025,2027,65.82393939394024
University of Oulu,linear,2025,2028,69.1145454545458
University of Oviedo,naive,2025,2026,32.55
University of Oviedo,naive,2025,2027,32.55
University of Oviedo,naive,2025,2028,32.55
University of Oxford,naive,2025,2026,98.5
University of Oxford,naive,2025,2027,98.5
University of Oxford,naive,2025,2028,98.5
University of Padua,linear,2025,2026,68.14333333333343
University of Padua,linear,2025,2027,72.2621212121212
University of Padua,linear,2025,2028,76.38090909090897
University of Palermo,linear,2025,2026,45.2533333333331
University of Palermo,linear,2025,2027,47.844848484848626
University of Palermo,linear,2025,2028,50.43636363636324
University of Pardubice,naive,2025,2026,17.8
University of Pardubice,naive,2025,2027,17.8
University of Pardubice,naive,2025,2028,17.8
University of Parma,linear,2025,2026,46.210000000000036
University of Parma,linear,2025,2027,48.804545454545405
University of Parma,linear,2025,2028,51.39909090909077
University of Patras,linear,2025,2026,36.96666666666715
University of Patras,linear,2025,2027,39.35424242424324
University of Patras,linear,2025,2028,41.74181818181842
University of Pavia,linear,2025,2026,60.54666666666708
University of Pavia,linear,2025,2027,64.20696969697019
University of Pavia,linear,2025,2028,67.8672727272733
University of Pennsylvania,naive,2025,2026,90.9
University of Pennsylvania,naive,2025,2027,90.9
University of Pennsylvania,naive,2025,2028,90.9
University of Pisa,linear,2025,2026,56.9333333333343
University of Pisa,linear,2025,2027,60.19848484848535
University of Pisa,linear,2025,2028,63.463636363637306
University of Pittsburgh-Pittsburgh campus,naive,2025,2026,62.3
University of Pittsburgh-Pittsburgh campus,naive,2025,2027,62.3
University of Pittsburgh-Pittsburgh campus,naive,2025,2028,62.3
University of Plymouth,linear,2025,2026,53.97333333333245
University of Plymouth,linear,2025,2027,57.01757575757529
University of Plymouth,linear,2025,2028,60.061818181817216
University of Porto,linear,2025,2026,56.26000000000113
University of Porto,linear,2025,2027,59.759090909091356
University of Porto,linear,2025,2028,63.25818181818249
University of Portsmouth,linear,2025,2026,55.17999999999938
University of Portsmouth,linear,2025,2027,58.60272727272695
University of Portsmouth,linear,2025,2028,62.02545454545452
University of Pretoria,linear,2025,2026,48.03666666666686
University of Pretoria,linear,2025,2027,51.408787878787734
University of Pretoria,linear,2025,2028,54.78090909090952
University of Pécs,naive,2025,2026,32.55
University of Pécs,naive,2025,2027,32.55
University of Pécs,naive,2025,2028,32.55
University of Reading,linear,2025,2026,57.194867193108394
University of Reading,linear,2025,2027,57.99628499641062
University of Reading,linear,2025,2028,58.79770279971285
University of Regina,linear,2025,2026,42.923333333332266
University of Regina,linear,2025,2027,45.49484848484826
University of Regina,linear,2025,2028,48.06636363636335
University of Rennes 1,linear,2025,2026,43.39647058823448
University of Rennes 1,linear,2025,2027,46.13941176470507
University of Rennes 1,linear,2025,2028,48.88235294117567
University of Rochester,linear,2025,2026,61.18461538461543
University of Rochester,linear,2025,2027,61.76923076923072
University of Rochester,linear,2025,2028,62.353846153846234
University of Roehampton,linear,2025,2026,37.07222222222208
University of Roehampton,linear,2025,2027,38.77888888888856
University of Roehampton,linear,2025,2028,40.48555555555549
University of Rome II – Tor Vergata,linear,2025,2026,60.803333333333285
University of Rome II – Tor Vergata,linear,2025,2027,64.80575757575753
University of Rome II – Tor Vergata,linear,2025,2028,68.80818181818177
University of Rome III,naive,2025,2026,36.3
University of Rome III,naive,2025,2027,36.3
University of Rome III,naive,2025,2028,36.3
University of Salamanca,linear,2025,2026,41.51000000000022
University of Salamanca,linear,2025,2027,44.13636363636397
University of Salamanca,linear,2025,2028,46.762727272726806
University of Salento,linear,2025,2026,41.74666666666644
University of Salento,linear,2025,2027,43.787878787878526
University of Salento,linear,2025,2028,45.82909090909061
University of Salerno,naive,2025,2026,44.599999999999994
University of Salerno,naive,2025,2027,44.599999999999994
University of Salerno,naive,2025,2028,44.599999999999994
University of Salford,linear,2025,2026,41.07333333333281
University of Salford,linear,2025,2027,43.739393939394176
University of Salford,linear,2025,2028,46.40545454545463
University of Santiago de Compostela,linear,2025,2026,46.0699999999988
University of Santiago de Compostela,linear,2025,2027,49.27545454545361
University of Santiago de Compostela,linear,2025,2028,52.480909090908426
"University of Santiago, Chile (USACH)",naive,2025,2026,17.8
"University of Santiago, Chile (USACH)",naive,2025,2027,17.8
"University of Santiago, Chile (USACH)",naive,2025,2028,17.8
University of Saskatchewan,linear,2025,2026,56.57999999999902
University of Saskatchewan,linear,2025,2027,60.05999999999949
University of Saskatchewan,linear,2025,2028,63.539999999999054
University of Science and Technology of China,linear,2025,2026,73.20917431192629
University of Science and Technology of China,linear,2025,2027,75.42477064220202
University of Science and Technology of China,linear,2025,2028,77.64036697247684
University of Seoul,linear,2025,2026,37.27333333333263
University of Seoul,linear,2025,2027,40.01484848484779
University of Seoul,linear,2025,2028,42.75636363636295
University of Seville,linear,2025,2026,38.83333333333303
University of Seville,linear,2025,2027,41.266666666666424
University of Seville,linear,2025,2028,43.69999999999982
University of Sheffield,linear,2025,2026,66.32285714285717
University of Sheffield,linear,2025,2027,67.2682142857143
University of Sheffield,linear,2025,2028,68.21357142857141
University of Siegen,linear,2025,2026,39.23888888888894
University of Siegen,linear,2025,2027,39.68888888888887
University of Siegen,linear,2025,2028,40.138888888888914
University of Siena,linear,2025,2026,54.95666666666784
University of Siena,linear,2025,2027,58.31696969697077
University of Siena,linear,2025,2028,61.6772727272737
University of Silesia in Katowice,naive,2025,2026,17.8
University of Silesia in Katowice,naive,2025,2027,17.8
University of Silesia in Katowice,naive,2025,2028,17.8
University of South Africa,linear,2025,2026,34.85999999999967
University of South Africa,linear,2025,2027,37.64818181818191
University of South Africa,linear,2025,2028,40.43636363636324
University of South Australia,linear,2025,2026,60.613333333333685
University of South Australia,linear,2025,2027,63.62393939394042
University of South Australia,linear,2025,2028,66.63454545454624
University of South Carolina-Columbia,linear,2025,2026,56.4591935483877
University of South Carolina-Columbia,linear,2025,2027,60.10120967741932
University of South Carolina-Columbia,linear,2025,2028,63.743225806451846
University of South Dakota,naive,2025,2026,32.55
University of South Dakota,naive,2025,2027,32.55
University of South Dakota,naive,2025,2028,32.55
University of Southampton,linear,2025,2026,65.73809523809541
University of Southampton,linear,2025,2027,66.71452380952405
University of Southampton,linear,2025,2028,67.69095238095247
University of Southern California,naive,2025,2026,71.0
University of Southern California,naive,2025,2027,71.0
University of Southern California,naive,2025,2028,71.0
University of Southern Denmark,linear,2025,2026,63.90666666666766
University of Southern Denmark,linear,2025,2027,67.42606060606158
University of Southern Denmark,linear,2025,2028,70.9454545454555
University of Southern Queensland,linear,2025,2026,60.39333333333343
University of Southern Queensland,linear,2025,2027,65.2075757575767
University of Southern Queensland,linear,2025,2028,70.02181818181816
University of St Andrews,linear,2025,2026,55.804285714285705
University of St Andrews,linear,2025,2027,55.819821428571416
University of St Andrews,linear,2025,2028,55.835357142857134
University of St Gallen,linear,2025,2026,60.02000000000044
University of St Gallen,linear,2025,2027,63.85636363636331
University of St Gallen,linear,2025,2028,67.6927272727271
University of Stirling,naive,2025,2026,47.6
University of Stirling,naive,2025,2027,47.6
University of Stirling,naive,2025,2028,47.6
University of Strathclyde,linear,2025,2026,58.60666666666748
University of Strathclyde,linear,2025,2027,62.31242424242464
University of Strathclyde,linear,2025,2028,66.01818181818271
University of Stuttgart,linear,2025,2026,61.59333333333234
University of Stuttgart,linear,2025,2027,64.73303030302941
University of Stuttgart,linear,2025,2028,67.87272727272648
University of Surrey,linear,2025,2026,66.23000000000047
University of Surrey,linear,2025,2027,70.02272727272702
University of Surrey,linear,2025,2028,73.81545454545449
University of Sussex,naive,2025,2026,57.2
University of Sussex,naive,2025,2027,57.2
University of Sussex,naive,2025,2028,57.2
University of Szeged,linear,2025,2026,36.84333333333325
University of Szeged,linear,2025,2027,38.974848484848735
University of Szeged,linear,2025,2028,41.10636363636331
University of São Paulo,linear,2025,2026,57.78475395430587
University of São Paulo,linear,2025,2027,59.46362038664347
University of São Paulo,linear,2025,2028,61.142486818980615
University of Talca,linear,2025,2026,21.870833333333167
University of Talca,linear,2025,2027,22.47833333333324
University of Talca,linear,2025,2028,23.085833333333085
University of Tartu,linear,2025,2026,63.289999999999964
University of Tartu,linear,2025,2027,66.94000000000051
University of Tartu,linear,2025,2028,70.59000000000015
University of Tasmania,linear,2025,2026,62.66666666666606
University of Tasmania,linear,2025,2027,66.373333333333
University of Tasmania,linear,2025,2028,70.07999999999993
University of Technology Sydney,linear,2025,2026,74.21666666666533
University of Technology Sydney,linear,2025,2027,78.55060606060397
University of Technology Sydney,linear,2025,2028,82.88454545454442
University of Tehran,linear,2025,2026,52.82333333333281
University of Tehran,linear,2025,2027,56.79939393939367
University of Tehran,linear,2025,2028,60.77545454545361
University of Texas at Arlington,linear,2025,2026,46.52000000000044
University of Texas at Arlington,linear,2025,2027,49.35636363636331
University of Texas at Arlington,linear,2025,2028,52.1927272727271
University of Texas at Austin,naive,2025,2026,75.9
University of Texas at Austin,naive,2025,2027,75.9
University of Texas at Austin,naive,2025,2028,75.9
University of Texas at Dallas,naive,2025,2026,47.6
University of Texas at Dallas,naive,2025,2027,47.6
University of Texas at Dallas,naive,2025,2028,47.6
University of Texas at El Paso,linear,2025,2026,41.07333333333281
University of Texas at El Paso,linear,2025,2027,43.739393939394176
University of Texas at El Paso,linear,2025,2028,46.40545454545463
University of Toledo,linear,2025,2026,46.52000000000044
University of Toledo,linear,2025,2027,49.255454545454995
University of Toledo,linear,2025,2028,51.990909090909554
University of Toronto,naive,2025,2026,88.3
University of Toronto,naive,2025,2027,88.3
University of Toronto,naive,2025,2028,88.3
University of Toulouse,linear,2025,2026,45.35972222222233
University of Toulouse,linear,2025,2027,45.86722222222227
University of Toulouse,linear,2025,2028,46.3747222222222
University of Toyama,linear,2025,2026,26.809722222222263
University of Toyama,linear,2025,2027,28.360555555555493
University of Toyama,linear,2025,2028,29.911388888888723
University of Trento,linear,2025,2026,48.129999999999995
University of Trento,linear,2025,2027,48.23727272727274
University of Trento,linear,2025,2028,48.344545454545454
University of Trieste,linear,2025,2026,50.923333333333176
University of Trieste,linear,2025,2027,53.51848484848506
University of Trieste,linear,2025,2028,56.11363636363603
University of Tsukuba,linear,2025,2026,56.57999999999902
University of Tsukuba,linear,2025,2027,60.05999999999949
University of Tsukuba,linear,2025,2028,63.539999999999054
University of Tunis El Manar,linear,2025,2026,36.369444444444525
University of Tunis El Manar,linear,2025,2027,39.39111111111106
University of Tunis El Manar,linear,2025,2028,42.41277777777759
University of Turin,linear,2025,2026,55.409999999999854
University of Turin,linear,2025,2027,58.596363636364
University of Turin,linear,2025,2028,61.78272727272724
University of Turku,linear,2025,2026,60.043333333333976
University of Turku,linear,2025,2027,63.51848484848506
University of Turku,linear,2025,2028,66.99363636363614
University of Twente,linear,2025,2026,58.358824306473025
University of Twente,linear,2025,2027,59.206287978863884
University of Twente,linear,2025,2028,60.05375165125497
University of Tübingen,naive,2025,2026,66.2
University of Tübingen,naive,2025,2027,66.2
University of Tübingen,naive,2025,2028,66.2
University of Ulsan,linear,2025,2026,49.48000000000047
University of Ulsan,linear,2025,2027,52.60636363636422
University of Ulsan,linear,2025,2028,55.73272727272706
University of Urbino Carlo Bo,linear,2025,2026,38.9666666666667
University of Urbino Carlo Bo,linear,2025,2027,40.322424242424404
University of Urbino Carlo Bo,linear,2025,2028,41.67818181818211
University of Utah,linear,2025,2026,52.582857142857165
University of Utah,linear,2025,2027,52.660714285714306
University of Utah,linear,2025,2028,52.73857142857145
University of Valencia,naive,2025,2026,44.599999999999994
University of Valencia,naive,2025,2027,44.599999999999994
University of Valencia,naive,2025,2028,44.599999999999994
University of Victoria,linear,2025,2026,46.86184782608689
University of Victoria,linear,2025,2027,47.33190217391302
University of Victoria,linear,2025,2028,47.80195652173916
University of Vienna,linear,2025,2026,65.59238095238106
University of Vienna,linear,2025,2027,66.93559523809517
University of Vienna,linear,2025,2028,68.27880952380929
University of Vigo,linear,2025,2026,38.83333333333303
University of Vigo,linear,2025,2027,41.266666666666424
University of Vigo,linear,2025,2028,43.69999999999982
University of Virginia (Main campus),naive,2025,2026,60.9
University of Virginia (Main campus),naive,2025,2027,60.9
University of Virginia (Main campus),naive,2025,2028,60.9
University of Waikato,linear,2025,2026,54.98666666666668
University of Waikato,linear,2025,2027,58.23242424242471
University of Waikato,linear,2025,2028,61.47818181818184
University of Warsaw,linear,2025,2026,44.50000000000091
University of Warsaw,linear,2025,2027,47.15818181818213
University of Warsaw,linear,2025,2028,49.81636363636426
University of Warwick,naive,2025,2026,65.7
University of Warwick,naive,2025,2027,65.7
University of Warwick,naive,2025,2028,65.7
University of Washington,naive,2025,2026,83.8
University of Washington,naive,2025,2027,83.8
University of Washington,naive,2025,2028,83.8
University of Waterloo,linear,2025,2026,59.42666666666673
University of Waterloo,linear,2025,2027,60.48242424242426
University of Waterloo,linear,2025,2028,61.53818181818178
University of West Bohemia,linear,2025,2026,30.729999999999563
University of West Bohemia,linear,2025,2027,33.04818181818155
University of West Bohemia,linear,2025,2028,35.36636363636353
University of Westminster,linear,2025,2026,40.23000000000047
University of Westminster,linear,2025,2027,42.71090909090981
University of Westminster,linear,2025,2028,45.191818181818235
University of Windsor,linear,2025,2026,46.715277777777374
University of Windsor,linear,2025,2027,49.31277777777814
University of Windsor,linear,2025,2028,51.91027777777799
University of Wisconsin-Madison,naive,2025,2026,74.8
University of Wisconsin-Madison,naive,2025,2027,74.8
University of Wisconsin-Madison,naive,2025,2028,74.8
University of Wollongong,linear,2025,2026,67.8133333333335
University of Wollongong,linear,2025,2027,71.66212121212084
University of Wollongong,linear,2025,2028,75.51090909090908
University of Würzburg,naive,2025,2026,60.9
University of Würzburg,naive,2025,2027,60.9
University of Würzburg,naive,2025,2028,60.9
University of Yamanashi,linear,2025,2026,19.726388888888877
University of Yamanashi,linear,2025,2027,19.690555555555548
University of Yamanashi,linear,2025,2028,19.65472222222222
University of York,naive,2025,2026,62.1
University of York,naive,2025,2027,62.1
University of York,naive,2025,2028,62.1
University of Zagreb,linear,2025,2026,29.761111111111404
University of Zagreb,linear,2025,2027,31.42777777777792
University of Zagreb,linear,2025,2028,33.094444444444434
University of Zaragoza,linear,2025,2026,36.40000000000009
University of Zaragoza,linear,2025,2027,38.33181818181811
University of Zaragoza,linear,2025,2028,40.26363636363658
University of Zurich,linear,2024,2025,67.643956043956
University of Zurich,linear,2024,2026,68.56219780219772
University of Zurich,linear,2024,2027,69.48043956043944
"University of the Andes, Colombia",naive,2025,2026,32.55
"University of the Andes, Colombia",naive,2025,2027,32.55
"University of the Andes, Colombia",naive,2025,2028,32.55
"University of the Andes, Venezuela",naive,2025,2026,17.8
"University of the Andes, Venezuela",naive,2025,2027,17.8
"University of the Andes, Venezuela",naive,2025,2028,17.8
University of the Basque Country,linear,2025,2026,43.86999999999989
University of the Basque Country,linear,2025,2027,46.63454545454533
University of the Basque Country,linear,2025,2028,49.39909090909077
University of the Philippines,linear,2025,2026,34.45138888888869
University of the Philippines,linear,2025,2027,35.18388888888876
University of the Philippines,linear,2025,2028,35.916388888888605
University of the Sunshine Coast,linear,2025,2026,42.48888888888905
University of the Sunshine Coast,linear,2025,2027,44.022222222222354
University of the Sunshine Coast,linear,2025,2028,45.55555555555566
University of the West of Scotland,naive,2025,2026,40.7
University of the West of Scotland,naive,2025,2027,40.7
University of the West of Scotland,naive,2025,2028,40.7
University of the Western Cape,linear,2025,2026,43.465277777777374
University of the Western Cape,linear,2025,2027,45.59277777777788
University of the Western Cape,linear,2025,2028,47.72027777777748
University of the Witwatersrand,naive,2025,2026,52.35
University of the Witwatersrand,naive,2025,2027,52.35
University of the Witwatersrand,naive,2025,2028,52.35
Universität Heidelberg,naive,2025,2026,76.2
Universität Heidelberg,naive,2025,2027,76.2
Universität Heidelberg,naive,2025,2028,76.2
Université Catholique de Louvain,naive,2025,2026,60.2
Université Catholique de Louvain,naive,2025,2027,60.2
Université Catholique de Louvain,naive,2025,2028,60.2
Université Laval,linear,2025,2026,63.90666666666766
Université Laval,linear,2025,2027,67.42606060606158
Université Laval,linear,2025,2028,70.9454545454555
Université Libre de Bruxelles,linear,2025,2026,62.561503759397965
Université Libre de Bruxelles,linear,2025,2027,65.0245864661656
Université Libre de Bruxelles,linear,2025,2028,67.48766917293233
Université de Montréal,naive,2025,2026,64.3
Université de Montréal,naive,2025,2027,64.3
Université de Montréal,naive,2025,2028,64.3
Uppsala University,naive,2025,2026,63.6
Uppsala University,naive,2025,2027,63.6
Uppsala University,naive,2025,2028,63.6
Ural Federal University,linear,2025,2026,34.649999999999636
Ural Federal University,linear,2025,2027,37.618181818181256
Ural Federal University,linear,2025,2028,40.586363636363785
Utrecht University,naive,2023,2024,68.2
Utrecht University,naive,2023,2025,68.2
Utrecht University,naive,2023,2026,68.2
Utsunomiya University,naive,2025,2026,17.8
Utsunomiya University,naive,2025,2027,17.8
Utsunomiya University,naive,2025,2028,17.8
V.N. Karazin Kharkiv National University,naive,2025,2026,17.8
V.N. Karazin Kharkiv National University,naive,2025,2027,17.8
V.N. Karazin Kharkiv National University,naive,2025,2028,17.8
VIT University,linear,2025,2026,43.88194444444434
VIT University,linear,2025,2027,47.13277777777785
VIT University,linear,2025,2028,50.38361111111135
VSB - Technical University of Ostrava,linear,2025,2026,27.203333333333376
VSB - Technical University of Ostrava,linear,2025,2027,29.15848484848493
VSB - Technical University of Ostrava,linear,2025,2028,31.113636363636488
Vanderbilt University,linear,2025,2026,64.53238095238089
Vanderbilt University,linear,2025,2027,65.00559523809522
Vanderbilt University,linear,2025,2028,65.47880952380956
Verona University,linear,2025,2026,56.60333333333347
Verona University,linear,2025,2027,60.035757575758
Verona University,linear,2025,2028,63.46818181818162
Victoria University,naive,2025,2026,47.6
Victoria University,naive,2025,2027,47.6
Victoria University,naive,2025,2028,47.6
Victoria University of Wellington,linear,2025,2026,54.09333333333325
Victoria University of Wellington,linear,2025,2027,57.224848484848735
Victoria University of Wellington,linear,2025,2028,60.35636363636331
Vilnius University,linear,2025,2026,39.57333333333372
Vilnius University,linear,2025,2027,42.16666666666697
Vilnius University,linear,2025,2028,44.76000000000022
Virginia Polytechnic Institute and State University,naive,2025,2026,54.7
Virginia Polytechnic Institute and State University,naive,2025,2027,54.7
Virginia Polytechnic Institute and State University,naive,2025,2028,54.7
Voronezh State University,naive,2025,2026,17.8
Voronezh State University,naive,2025,2027,17.8
Voronezh State University,naive,2025,2028,17.8
Vrije Universiteit Amsterdam,naive,2025,2026,62.7
Vrije Universiteit Amsterdam,naive,2025,2027,62.7
Vrije Universiteit Amsterdam,naive,2025,2028,62.7
Vrije Universiteit Brussel,linear,2025,2026,67.3799999999992
Vrije Universiteit Brussel,linear,2025,2027,71.4272727272728
Vrije Universiteit Brussel,linear,2025,2028,75.47454545454639
Wageningen University & Research,naive,2025,2026,72.7
Wageningen University & Research,naive,2025,2027,72.7
Wageningen University & Research,naive,2025,2028,72.7
Wake Forest University,naive,2025,2026,47.6
Wake Forest University,naive,2025,2027,47.6
Wake Forest University,naive,2025,2028,47.6
Warsaw University of Technology,linear,2025,2026,26.346666666666806
Warsaw University of Technology,linear,2025,2027,27.431515151515214
Warsaw University of Technology,linear,2025,2028,28.516363636364076
Waseda University,linear,2025,2026,40.23000000000047
Waseda University,linear,2025,2027,42.71090909090981
Waseda University,linear,2025,2028,45.191818181818235
Washington State University,linear,2025,2026,58.650000000000546
Washington State University,linear,2025,2027,61.88090909090988
Washington State University,linear,2025,2028,65.11181818181831
Washington University in St Louis,naive,2025,2026,72.2
Washington University in St Louis,naive,2025,2027,72.2
Washington University in St Louis,naive,2025,2028,72.2
Wayne State University,naive,2025,2026,44.599999999999994
Wayne State University,naive,2025,2027,44.599999999999994
Wayne State University,naive,2025,2028,44.599999999999994
West University of Timişoara,linear,2025,2026,25.916666666666515
West University of Timişoara,linear,2025,2027,27.462424242424277
West University of Timişoara,linear,2025,2028,29.008181818181583
Western Sydney University,naive,2025,2026,52.35
Western Sydney University,naive,2025,2027,52.35
Western Sydney University,naive,2025,2028,52.35
Western University,linear,2025,2026,67.13000000000011
Western University,linear,2025,2027,70.68181818181893
Western University,linear,2025,2028,74.23363636363683
William & Mary,linear,2025,2026,41.862997550520504
William & Mary,linear,2025,2027,41.59721371708508
William & Mary,linear,2025,2028,41.33142988364966
Wuhan University,linear,2025,2026,74.01000000000204
Wuhan University,linear,2025,2027,79.36818181818307
Wuhan University,linear,2025,2028,84.72636363636411
Xiamen University,linear,2025,2026,58.75
Xiamen University,linear,2025,2027,62.64727272727214
Xiamen University,linear,2025,2028,66.54454545454519
Xiangtan University,naive,2025,2026,27.9
Xiangtan University,naive,2025,2027,27.9
Xiangtan University,naive,2025,2028,27.9
Xidian University,linear,2025,2026,44.876666666667006
Xidian University,linear,2025,2027,48.602424242424604
Xidian University,linear,2025,2028,52.32818181818129
Xi’an Jiaotong University,linear,2025,2026,62.18666666666468
Xi’an Jiaotong University,linear,2025,2027,66.73878787878675
Xi’an Jiaotong University,linear,2025,2028,71.29090909090701
Yale University,naive,2025,2026,94.1
Yale University,naive,2025,2027,94.1
Yale University,naive,2025,2028,94.1
Yamagata University,linear,2025,2026,24.21527777777783
Yamagata University,linear,2025,2027,24.852777777777874
Yamagata University,linear,2025,2028,25.49027777777792
Yamaguchi University,naive,2025,2026,17.8
Yamaguchi University,naive,2025,2027,17.8
Yamaguchi University,naive,2025,2028,17.8
Yazd University,linear,2025,2026,29.451388888889596
Yazd University,linear,2025,2027,31.557222222222663
Yazd University,linear,2025,2028,33.66305555555573
Yeungnam University,linear,2025,2026,44.3666666666677
Yeungnam University,linear,2025,2027,47.46787878787927
Yeungnam University,linear,2025,2028,50.569090909091756
Yokohama City University,naive,2025,2026,32.55
Yokohama City University,naive,2025,2027,32.55
Yokohama City University,naive,2025,2028,32.55
Yokohama National University,linear,2025,2026,29.070000000000164
Yokohama National University,linear,2025,2027,31.090000000000146
Yokohama National University,linear,2025,2028,33.11000000000058
York University,linear,2025,2026,55.72666666666646
York University,linear,2025,2027,58.73606060606107
York University,linear,2025,2028,61.74545454545478
Yuan Ze University,linear,2025,2026,31.14333333333343
Yuan Ze University,linear,2025,2027,33.35939393939407
Yuan Ze University,linear,2025,2028,35.575454545454704
Yıldız Technical University,linear,2025,2026,38.710000000000036
Yıldız Technical University,linear,2025,2027,42.03375000000051
Yıldız Technical University,linear,2025,2028,45.35750000000007
Zhejiang University,linear,2025,2026,78.48784530386638
Zhejiang University,linear,2025,2027,81.9652209944743
Zhejiang University,linear,2025,2028,85.44259668508221
École Centrale de Lyon,linear,2025,2026,39.13472222222208
École Centrale de Lyon,linear,2025,2027,40.85388888888883
École Centrale de Lyon,linear,2025,2028,42.573055555555584
École Nationale des Ponts et Chaussées - Institut Polytechnique de Paris,naive,2025,2026,44.599999999999994
École Nationale des Ponts et Chaussées - Institut Polytechnique de Paris,naive,2025,2027,44.599999999999994
École Nationale des Ponts et Chaussées - Institut Polytechnique de Paris,naive,2025,2028,44.599999999999994
École Normale Supérieure de Lyon,naive,2025,2026,54.7
École Normale Supérieure de Lyon,naive,2025,2027,54.7
École Normale Supérieure de Lyon,naive,2025,2028,54.7
École Polytechnique Fédérale de Lausanne,linear,2025,2026,80.69999999999982
École Polytechnique Fédérale de Lausanne,linear,2025,2027,81.53499999999985
École Polytechnique Fédérale de Lausanne,linear,2025,2028,82.36999999999989
École Polytechnique – Institut Polytechnique de Paris,linear,2021,2022,59.40363636363634
École Polytechnique – Institut Polytechnique de Paris,linear,2021,2023,58.99818181818182
École Polytechnique – Institut Polytechnique de Paris,linear,2021,2024,58.5927272727273
Örebro University,naive,2025,2026,44.599999999999994
Örebro University,naive,2025,2027,44.599999999999994
Örebro University,naive,2025,2028,44.599999999999994
